,city,area,geoarea,population,climate_class,builtup_area,income_group,orientation_entropy,walk_prox_poi_mean,walk_prox_poi_median,walk_prox_poi_range,walk_prox_poi_std,walk_prox_poi_iqr,walk_prox_pub_transport_mean,walk_prox_pub_transport_median,walk_prox_pub_transport_range,walk_prox_pub_transport_std,walk_prox_pub_transport_iqr,walk_circuity,walk_street_len_mean,walk_street_len_median,walk_street_len_range,walk_street_len_std,walk_street_len_iqr,walk_street_density,walk_street_len_total,walk_link_node_ratio,walk_intersection_density,walk_intersection_count,bike_prox_poi_mean,bike_prox_poi_median,bike_prox_poi_range,bike_prox_poi_std,bike_prox_poi_iqr,bike_slope_mean,bike_slope_median,bike_slope_range,bike_slope_std,bike_slope_iqr,bike_circuity,bike_street_len_mean,bike_street_len_median,bike_street_len_range,bike_street_len_std,bike_street_len_iqr,bike_street_density,bike_street_len_total,bike_link_node_ratio,bike_intersection_density,bike_intersection_count
27,ottawa,208,,604618.1703,26.0,39.650541,High income,3.388714719790616,26.288664128895185,26.0,54,10.12426547733382,13.0,10.818375973796034,9.0,61,8.401928351179047,10.0,1.0795337549996216,55.01215609918005,35.25990597478587,2286.061376980072,62.24274250967815,48.385208441875136,22398.67542251663,4658924.487883459,1.387869599858357,371.5817307692308,77289,45.24118652589241,45.0,64,11.250388027491748,13.0,0.0287384831710764,0.0146404098078053,0.9539888233193048,0.0472624105246358,0.0396977147883219,1.0986649675172886,63.744856334677735,41.98878407733602,2174.0410639736706,72.98378212819536,56.51166663026781,34213.825775016456,7116475.761203422,1.3250075414781295,184.90384615384616,38460
28,bangui,122,SA,1270413.659,3.0,32.071466,Low income,3.502867440409585,4.009597208084921,2.0,25,5.507636991455108,4.0,0.0120692162280063,0.0,1,0.1091950101774253,0.0,1.0468689416871295,121.2735028117793,90.1238661211622,1499.2999676195616,105.517613498686,98.0882646159166,9150.18519165925,1116322.5933824284,1.3689108622946051,55.30327868852459,6747,11.702463768115942,8.0,30,9.370197576652204,14.0,0.0280345541269108,0.0186766560033207,0.6253212359283309,0.0379585202707342,0.0310530535899227,1.0446559616748663,121.53461668220416,90.37371361100816,1499.2999676195616,105.39286161006932,97.83366894542743,18199.310755468752,2220315.912167188,1.37,45.75409836065574,5582
29,n_djamena,222,SA,1910082.319,6.0,63.27299,Low income,3.338689188766081,7.579915209326974,3.0,38,8.722644384534616,11.0,0.0673555908850026,0.0,3,0.2911329625909848,0.0,1.0235611037407406,108.06129395637164,82.85411228760978,1549.208732615324,75.61653271049158,73.12154179378922,14039.6932503767,3116811.901583628,1.5740328563857977,84.63963963963964,18790,20.81744,18.0,48,13.65526437604682,22.0,0.0175278516220789,0.0125542602696783,0.9805060224085088,0.0253118793989586,0.0244555115112321,1.022747653862944,108.61331305479924,83.13595008836089,1549.208732615324,74.96531025646611,72.71550120846966,26860.75726727292,5963088.113334588,1.57136,78.28378378378379,17379
30,santiago,801,LA,6633766.609,8.0,222.766877,High income,3.429245848195356,23.642439735056296,23.0,56,10.835375054213918,13.0,7.068109811907302,7.0,43,4.917773235497869,7.0,1.0389885218126682,65.35342350454745,46.382011453599176,2723.5029835490905,68.15005899711055,54.82789229603782,17378.136187175503,13919887.08592758,1.3885822912322698,212.21847690387017,169987,43.67375986755769,44.0,66,10.76964909136225,10.0,0.025700800913312,0.0151727107194911,0.9898100218064866,0.0425008603561128,0.0325429224758309,1.0342071105404818,68.33066409330529,48.76735563214617,2726.5137202027863,70.23645504872042,53.7154257993393,28093.286678990506,22502722.62987139,1.39428506053448,149.97877652933832,120133
31,beijing,2179,EA,18150575.83,7.0,556.610117,Upper Middle,3.251845874604072,11.751460527744598,10.0,42,8.884404686548715,14.0,7.10309479856662,4.0,57,8.283317451793879,12.0,1.0737580220748375,131.65760455393522,75.6329888919447,5059.114506917059,170.1553190551945,139.54032401864697,10581.73072893269,23057591.258344334,1.426662323089731,60.40523175768701,131623,25.18113013075726,25.0,52,13.698023305166656,24.0,0.026093083312804,0.0117275676699404,0.9924413966064674,0.0461315654700382,0.0311130995572541,1.074246207546634,151.00512686501628,95.38732886885089,5059.113713574507,179.77016435590613,153.44663137572903,15419.22428744344,33598489.72233926,1.4590650956932965,38.33042680128499,83522
32,bogota,534,LA,10419360.65,15.0,151.98184,Upper Middle,3.5503933969638988,27.368170519812733,28.0,59,11.587789600037524,15.0,3.2147123413292147,2.0,38,4.494652561785863,5.0,1.0524774362031233,59.48388359973252,43.89742696919492,2733.3888126681445,59.5077844420536,47.91702098757146,21263.483312176293,11354700.08870214,1.4177023504995414,277.67041198501875,148276,46.72999064829072,48.0,73,12.752321737154594,14.0,0.0437239116343064,0.0215842467424803,0.9972197635148564,0.0687106348384479,0.0542768921713473,1.054349015325594,69.72651212586455,50.94935444541643,3253.012073715569,73.9783052548453,55.86764802306927,30592.44190822669,16336363.978993054,1.381181338144583,156.6067415730337,83628
33,moroni,36,SA,175832.4714,2.0,4.867432,Lower Middle,3.4951377626049296,14.217287866772402,11.0,31,9.57794780519315,18.0,0.2775574940523394,0.0,3,0.6512690454894604,0.0,1.079919054047943,118.2534761796436,84.1392442894469,1414.7729431155678,122.70826849423209,96.99418037941707,4877.955892410299,175606.41212677077,1.2513877874702617,34.388888888888886,1238,28.08968985750209,33.0,37,8.43591308992257,8.0,0.0450333400654581,0.0279173539862725,0.4960025955356859,0.0559653830484698,0.0531207980691818,1.079337763651449,126.21178519361084,92.3200448801116,1414.7729431155683,126.82300850910843,101.75264297033544,8996.095577966818,323859.44080680545,1.242246437552389,23.75,855
34,kinshasa,487,SA,12945682.99,3.0,165.315057,Low income,3.551550678081961,8.950955763695953,6.0,42,8.404231698528562,13.0,0.1873263571179024,0.0,10,0.7148310758604407,0.0,1.0356173378466251,93.99300407572288,64.00721963806681,2348.6137445506147,86.48487429352897,72.35879194673633,16274.492997275369,7925678.089673105,1.4456570563476352,122.57084188911703,59692,22.410933018390416,22.0,55,14.750936757895497,26.0,0.0419314539277195,0.0250263088165753,0.9304369381822484,0.0554602741897833,0.0465395893608577,1.034623224762386,94.6895315757752,64.54304372163976,2348.6115766958737,86.62168221778037,72.66298974634856,32058.53112062708,15612504.655745387,1.4469546144761265,101.11088295687884,49241
35,brazzaville,180,SA,3190742.929,3.0,52.977319,Lower Middle,3.5204174361354594,6.782103404377644,3.0,31,7.67509354524375,12.0,0.172272185947189,0.0,7,0.6477856311870346,0.0,1.0245063064784932,85.98452178289104,58.630179762840434,4282.343111922921,76.95600011146324,70.09564333085865,17044.520676307417,3068013.721735335,1.5025255636318835,134.57777777777778,24224,19.81514504067713,19.0,45,13.422686608868643,23.0,0.0434629444836372,0.0258843405333815,0.9324818646234556,0.0544620716670942,0.0490222021265675,1.0234346808103147,85.86931712247532,59.02858463039695,4164.917294304489,70.6723367769846,70.20096368961245,33454.685950916384,6021843.471164949,1.5018489604733338,113.6,20448
36,san_jose,491,LA,2272571.519,2.0,109.575763,Upper Middle,3.5389677296428315,22.59985931497213,22.0,55,11.71701567091958,16.0,2.4427790703966235,0.0,57,4.484997580902605,3.0,1.088417368694073,81.32486049221498,59.26993013386649,2640.5060241202304,83.15274309248409,62.70630096206503,11023.245296004854,5412413.440338383,1.263964792669949,108.58452138492872,53315,43.08077711646794,44.0,62,11.557756990441783,17.0,0.0450565098174896,0.0306220960410007,0.9815233877181102,0.055161484894328,0.0519376155689712,1.0780600571506234,87.22520553609674,63.358338071639565,2640.506024120231,89.3979172954182,65.7076860217873,19550.7037573606,9599395.544864057,1.2469295539144456,72.45621181262729,35576
37,yamoussoukro,33,SA,227858.5613,3.0,7.528239999999999,Lower Middle,3.002730700717603,13.1593438781488,10.0,34,10.139526282949063,17.0,0.658465143526655,0.0,9,1.5414380147433318,0.0,1.034658731276172,140.86660532995506,117.35550592273606,898.611450033311,110.42061896294916,126.34522019086631,10441.203534456668,344559.71663707006,1.4452255418863502,50.84848484848485,1678,30.88299155609168,36.0,42,12.08163078353062,17.0,0.0344108860030341,0.023706956432391,0.9850424953385916,0.0648287824751902,0.0341896795850323,1.0318809513553715,144.77218674119894,123.58705778997992,898.6114500333113,110.57791550007866,129.31323805490285,20662.93938033476,681876.999551047,1.4499396863691194,40.75757575757576,1345
38,zagreb,151,EU,643961.8886,14.0,30.247516,High income,3.488178337601204,34.56340067032695,37.0,60,13.28986760516185,16.0,4.539874020266305,4.0,65,5.146062096488408,4.0,1.0620368235133324,54.47710183157493,35.27458446344422,1709.1952007656876,62.058268318864606,45.70104228842308,22390.449628286115,3380957.893871203,1.2665266891847833,371.9205298013245,56160,48.90231976016532,52.0,68,13.425638045839415,17.0,0.0343769733233508,0.0185146605266545,0.9820080066937112,0.0556833367968674,0.0455777745568307,1.0700757729247463,68.98383840517575,46.38854496382114,1709.1940863831558,76.64241811227218,59.44987772960513,31925.81178323773,4820797.579268897,1.2123875774951247,158.841059602649,23985
39,havana,321,LA,1632771.662,3.0,56.147515,Upper Middle,3.564727495276502,25.181191572485,24.0,55,13.674746909215935,19.0,6.742151527835914,6.0,43,5.981002154821456,8.0,1.0575861226634278,82.56002005633844,67.3349315357149,4802.487832858427,76.31454061719322,66.75770255445484,12095.943125388152,3882797.743249597,1.432649644202595,105.0,33705,44.849504312658816,46.0,64,13.14103808095572,16.0,0.0298627445925566,0.0209266948828372,0.9589359732138404,0.0366682022468239,0.0338208943309902,1.052202906782892,92.7427639437376,76.49946887435402,1958.5234131265104,79.26578056606728,65.420224147217,20137.314343036032,6464077.904114567,1.4534554955083927,71.19937694704049,22855
40,prague,263,EU,1201277.711,26.0,53.089616,High income,3.511243891326291,32.73062277114017,33.0,65,12.049035268321502,14.0,4.939536195676264,4.0,40,4.32722445909812,5.0,1.0728272710342683,52.57111708682327,33.02665239720513,2317.9534613093247,61.340108969485385,45.942940842890586,26281.36084965185,6911997.903458437,1.3064426221801355,451.9505703422053,118863,50.09784907036092,50.0,79,14.73177040183094,14.0,0.0454220572351495,0.0265760664430786,0.9975810485768618,0.0673091161740412,0.0597060109136002,1.0685289773863498,72.86460602921859,49.98704849343864,2945.0965739075664,78.59844550827455,66.8073287067891,31709.40210593976,8339572.753862156,1.2767590229675538,152.7528517110266,40174
41,copenhagen,302,EU,1258201.641,15.0,61.415791,High income,3.5012030997273382,27.980892596792483,27.0,68,13.009779597831605,17.0,6.448558237485825,5.0,56,5.660528835277914,7.0,1.0660224389475867,51.59065216234943,35.437424577868484,1448.5910578630728,53.24800614768134,42.36873448763125,22917.86599831837,6921195.531492149,1.3412198282844645,366.1788079470199,110586,49.63339798747705,46.0,87,15.472839521553649,19.0,0.0228656813677836,0.0116129365175666,0.9092753275734948,0.0383511519229232,0.0324740009361039,1.0688208865559263,62.72482746381291,43.671716464665565,1489.2293317500569,63.440324829362666,53.053003888889286,34223.03972084385,10335357.995694844,1.2639841705827983,185.1291390728477,55909
42,djibouti,69,SA,735131.508,4.0,12.90894,Lower Middle,3.512065521494589,12.6534153970336,10.0,41,10.243205809198724,11.0,0.0671980627585511,0.0,2,0.2571245123524154,0.0,1.061424042422596,65.01182691524521,43.000588406916606,1453.2024125401656,73.34370963378859,45.01449636353775,13549.783809683207,934935.0828681414,1.516295025728988,142.84057971014494,9856,29.52876151484135,24.0,45,11.465298174613125,22.0,0.0410227038531537,0.0274833418900542,0.9978488408988844,0.0577055016599653,0.0559319930349623,1.0560181281303616,64.28647149022521,43.066546100956685,1405.45593769755,68.95090426778346,44.593225977430734,25460.23777410702,1756756.4064133842,1.5165813715455476,127.8840579710145,8824
43,santo_domingo,483,LA,4593163.695,2.0,117.567994,Upper Middle,3.4793877489143563,13.167786446579406,12.0,43,10.214420472526797,17.0,0.2591011670642852,0.0,12,0.939103574985996,0.0,1.0672028533880615,76.24646642569714,55.70937071164612,4227.210333282579,72.67099960531648,59.255277399260336,16199.45370215034,7824336.138138615,1.3720033528918691,157.73498964803312,76186,29.423856101884063,28.0,59,13.336734663272656,20.0,0.0323716516303387,0.0215265192785264,0.9766429557697937,0.0422252750253762,0.0444414871454958,1.0609918290299845,75.70186776894255,55.502777808426906,4227.210333282579,70.40418427712353,58.46870927459131,29916.657172116866,14449745.414132446,1.369920567189654,125.4575569358178,60596
44,dili,46,EA,381794.1787,3.0,8.869769,Lower Middle,3.4885658890121016,16.922671353251317,17.0,38,8.791765086957609,9.75,0.0424721734036321,0.0,1,0.2016637991559315,0.0,1.0936247839931252,101.24916875804,70.99760960360851,1954.721843941738,110.08065499950366,85.2500028491794,9015.578157237647,414716.5952329318,1.249560632688928,72.82608695652173,3350,33.10193587416818,34.0,44,8.964685836026748,14.0,0.0324771160392244,0.0181948038172615,0.8272537643250117,0.0532988736848585,0.0385600716840513,1.0923058177373943,102.01544630040648,71.9847493282183,2069.8620159242414,111.76027551382656,85.82352907270214,16781.540916416863,771950.8821551758,1.250453720508167,51.43478260869565,2366
45,quito,380,LA,2605678.13,9.0,93.966531,Upper Middle,3.537060953771568,26.805054808598097,29.0,53,14.154044473673968,22.0,3.364798321486683,2.0,22,4.062636355904769,5.0,1.093105299063934,79.49739307556231,57.78864836204248,6853.444575017525,87.78246339034095,61.82285214248696,17875.198036706177,6792575.253948347,1.3012438982615395,208.8657894736842,79369,42.623247552077984,44.0,64,13.179332830525098,18.0,0.0710194918932253,0.0421436678244741,0.99923569283118,0.097505092100024,0.0873272690258841,1.0659287043248762,81.21286664425969,59.74843390138238,6853.444155825993,87.26018488031026,60.06657433143105,29341.56756436068,11149795.674457056,1.2891410619650905,126.3157894736842,48000
46,cairo,1680,NW,25230324.96,4.0,377.782704,Lower Middle,3.506647905549387,4.898016945533701,2.0,41,6.302334178458803,7.0,0.0987725684408963,0.0,11,0.4717077406283016,0.0,1.0372512888937742,61.36483436877509,36.58831359865397,6232.741392426258,84.28725571622057,45.26390838520566,17642.38988102284,29639215.00011837,1.3826519187405937,222.18809523809523,373276,13.896702396989827,10.0,49,12.57423326004099,19.0,0.0411719912986765,0.0249944676895941,0.9990604942252944,0.0607668391722481,0.055870143255798,1.0352752148000266,63.91251682293159,37.66919677768048,3985.520862669126,87.34887448567041,47.39141917804723,30826.338374467046,51788248.46910464,1.373676081200353,169.03333333333333,283976
47,san_salvador,264,LA,1615741.491,3.0,58.949483,Upper Middle,3.503538595300598,15.87948520090393,16.0,41,10.725067014705362,18.0,1.160034172959268,0.0,20,2.483621493909165,1.0,1.078637417385431,77.52827405940161,53.36955419941484,3298.726863137144,88.4512633104676,67.6382221485348,12679.396821169408,3347360.760788724,1.2736868213636112,131.15151515151516,34624,31.85538535041357,32.0,53,13.472999389148644,22.0,0.0527953436644265,0.0348613693940185,0.9657271090515992,0.0671830228410596,0.0619125147814226,1.0738353619564276,79.35749303374946,55.233340893478186,3298.7268631371458,88.47535762643119,67.80103176150129,22016.594175268605,5812380.862270912,1.2697900803248827,90.3219696969697,23845
48,london,1649,EU,10408332.24,15.0,382.426452,High income,3.5720894985439893,28.19813435920043,27.0,63,12.736881784973797,19.0,8.396511523784595,6.0,94,8.505064346887991,8.0,1.0722903772242478,58.07562083746307,38.943804719263824,3760.847322121314,63.33093058214563,48.16170773174364,19250.641950648773,31744308.576619823,1.2583122098389563,287.8726500909642,474702,46.67715619814512,46.0,83,14.085650471922603,17.0,0.0289569150015373,0.0144652896842632,0.9997181168803376,0.0501392639130424,0.0389585354963783,1.0652429404117414,64.58129426899303,43.918843053630695,3526.3861707199617,71.01083539151728,54.110554498663646,29171.39803604399,48103635.36143654,1.1973913379040662,163.5979381443299,269773
49,malabo,71,SA,729478.227,2.0,11.702885,Upper Middle,3.4901884684067026,6.8632608695652175,5.0,23,5.675289517360335,7.0,0.0315217391304347,0.0,1,0.1747229781472019,0.0,1.0804748109166005,110.77791031178752,79.86888556448834,2317.6913684904293,123.56475689772168,92.83876511925428,9341.230268122135,663227.3490366718,1.3554347826086957,63.49295774647887,4508,20.65038203287798,23.0,30,7.489779667015663,13.0,0.0433663776235429,0.0296461286898511,0.9231694760557884,0.0572376531264818,0.0477771690251376,1.0807044078319092,114.56254631348284,86.47636454578098,2317.691368490429,116.87028572353584,91.77211891896393,16837.46719410132,1195460.1707811935,1.3609631859226672,48.11267605633803,3416
50,asmara,43,SA,251979.7984,7.0,10.122801,Low income,3.525349580699604,9.034745985785731,6.0,30,8.691268329630939,12.0,0.1116083179784153,0.0,2,0.3432798130600283,0.0,1.043006637541175,73.37822529944131,59.906913777846285,731.1190111132195,58.18451201128175,53.570780714194754,18853.08449088901,810682.6331082276,1.533824690708081,175.1627906976744,7532,27.592582746244847,32.0,35,8.997365219933522,11.0,0.0337500602774267,0.0232352590841941,0.6500645834023427,0.0440852865372776,0.0417446305080788,1.0419288360790733,73.59370759744053,60.24710803549385,731.1190111132195,56.870394510954654,53.248575738744265,35927.42116012725,1544879.1098854716,1.5362222517612654,160.13953488372093,6886
51,tallinn,121,EU,449860.9731,26.0,19.237233,High income,3.5686835546117366,30.091593287921583,31.0,60,11.768138567045048,12.0,8.89948496427978,8.0,92,8.354070554741075,8.0,1.06384979855241,46.85479377948038,31.595442764878204,1391.3367464115818,48.66693421926868,38.77984138470288,22849.26294665949,2764760.816545799,1.326748629340422,426.21487603305786,51572,50.01212302017791,52.0,62,11.06417989392602,16.0,0.0272568570846878,0.0101628032953559,0.977344017446961,0.0512715607641732,0.0356749275442324,1.066357832618613,58.17005550689066,39.60366995122567,1622.4761898922343,61.68390225657649,50.52281881343113,35835.63865780697,4336112.277594644,1.304512909524843,225.3884297520661,27272
52,manzini,34,SA,93405.68221,11.0,8.035808,Lower Middle,3.5677026531076725,6.684347006129184,4.0,25,7.079636259145813,9.0,0.0393682225365393,0.0,2,0.2162785339599421,0.0,1.0877805511964138,82.01554276396853,52.93117160648757,1185.662452014161,85.48824743595087,78.36506355576827,10893.59385653182,370382.1911220819,1.1379066478076378,113.44117647058825,3857,21.56810556922389,26.0,27,7.163661934001922,10.0,0.0539973559991062,0.0361676169292624,0.8759544299056435,0.0675855811836233,0.0765276688863458,1.0810407731098923,78.3091260504434,48.7296393923113,1185.67338468492,84.70858749265095,78.688768441406,20887.80776916092,710185.4641514712,1.123238649071796,78.82352941176471,2680
